OBJECTID,EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,REGION_CODE,ADO_CODE,STATE_NAME,COUNTY_NAME,COUNTY_ASSOC_STATE,ARPT_NAME,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,SURVEY_METHOD_CODE,ELEV,ELEV_METHOD_CODE,MAG_VARN,MAG_HEMIS,MAG_VARN_YEAR,TPA,CHART_NAME,DIST_CITY_TO_AIRPORT,DIRECTION_CODE,ACREAGE,RESP_ARTCC_ID,COMPUTER_ID,ARTCC_NAME,FSS_ON_ARPT_FLAG,FSS_ID,FSS_NAME,PHONE_NO,TOLL_FREE_NO,ALT_FSS_ID,ALT_FSS_NAME,ALT_TOLL_FREE_NO,NOTAM_ID,NOTAM_FLAG,ACTIVATION_DATE,ARPT_STATUS,FAR_139_TYPE_CODE,FAR_139_CARRIER_SER_CODE,ARFF_CERT_TYPE_DATE,NASP_CODE,ASP_ANLYS_DTRM_CODE,CUST_FLAG,LNDG_RIGHTS_FLAG,JOINT_USE_FLAG,MIL_LNDG_FLAG,INSPECT_METHOD_CODE,INSPECTOR_CODE,LAST_INSPECTION,LAST_INFO_RESPONSE,FUEL_TYPES,AIRFRAME_REPAIR_SER_CODE,PWR_PLANT_REPAIR_SER,BOTTLED_OXY_TYPE,BULK_OXY_TYPE,LGT_SKED,BCN_LGT_SKED,TWR_TYPE_CODE,SEG_CIRCLE_MKR_FLAG,BCN_LENS_COLOR,LNDG_FEE_FLAG,MEDICAL_USE_FLAG,ARPT_PSN_SOURCE,POSITION_SRC_DATE,ARPT_ELEV_SOURCE,ELEVATION_SRC_DATE,CONTR_FUEL_AVBL,TRNS_STRG_BUOY_FLAG,TRNS_STRG_HGR_FLAG,TRNS_STRG_TIE_FLAG,OTHER_SERVICES,WIND_INDCR_FLAG,ICAO_ID,MIN_OP_NETWORK,USER_FEE_FLAG,CTA,x,y
12780,2025/11/27,19345.,A,OR,S12,ALBANY,US,ANM,SEA,OREGON,LINN,OR,ALBANY MUNI,PU,PU,44,38,16.135,N,44.63781527,123,3,34.016,W,-123.05944888,E,226.5,S,15,E,2025,,SEATTLE,3,E,147,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1940/01,O,,,,NGY,NOT ANALYZED,N,N,N,Y,S,S,2023/08/23,,100LL,NONE,NONE,NONE,,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2017/07/29,3RD PARTY SURVEY,2017/07/29,,,,Y,"INSTR,RNTL,SALES",Y-L,,N,,,-13698915.1866,5564681.9966
12789,2025/11/27,19346.75,A,OR,R03,ALKALI LAKE,US,ANM,SEA,OREGON,LAKE,OR,ALKALI LAKE STATE,PU,PU,43,5,14.542,N,43.08737277,119,58,33.864,W,-119.97607333,E,4312,S,18,E,1985,,KLAMATH FALLS,8,N,147,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1943/11,O,,,,,NOT ANALYZED,,,,,S,S,2023/05/30,,,NONE,NONE,,,,,NON-ATCT,N,,N,,,,,,,,,N,,Y,,N,,,-13355675.3905,5325280.3434
12795,2025/11/27,19348.,A,OR,1S8,ARLINGTON,US,ANM,SEA,OREGON,GILLIAM,OR,ARLINGTON MUNI,PU,PU,45,43,21.2,N,45.72255555,120,10,37.1,W,-120.17697222,E,890,S,19,E,1985,,SEATTLE,1,NE,80,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1943/12,O,,,,,NOT ANALYZED,N,N,,,S,S,2023/01/11,1980/07/05,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,FAA-EST,2010/08/24,,,,,,Y,AGRI,Y,,N,,,-13378039.3526,5735999.4798
12798,2025/11/27,19352.1,A,OR,S03,ASHLAND,US,ANM,SEA,OREGON,JACKSON,OR,ASHLAND MUNI/SUMNER PARKER FLD,PU,PU,42,11,25,N,42.19027777,122,39,38.3,W,-122.66063888,E,1888.5,S,18,E,1985,1015,KLAMATH FALLS,2,E,94,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1947/04,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2024/05/02,1981/07/01,"100LL,A",MAJOR,MAJOR,LOW,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2017/11/22,3RD PARTY SURVEY,2017/11/22,,,,Y,"CHTR,INSTR,RNTL,SURV",Y-L,,N,,,-13654519.8605,5189524.8836
12800,2025/11/27,19354.,A,OR,AST,ASTORIA,US,ANM,SEA,OREGON,CLATSOP,OR,ASTORIA RGNL,PU,PU,46,9,28.722,N,46.15797833,123,52,43.045,W,-123.87862361,E,14.7,S,15,E,2020,,SEATTLE,3,SW,870,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,AST,Y,1938/07,O,,,,NGPY3,NOT ANALYZED,N,N,N,Y,F,S,2025/09/29,,"100LL,A,A+",MAJOR,MINOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2022/09/23,3RD PARTY SURVEY,2022/09/23,,,N,Y,"AFRT,AMB,CARGO,INSTR,RNTL",Y-L,KAST,N,,,-13790105.3004,5805701.6009
12807,2025/11/27,19356.,A,OR,UAO,AURORA,US,ANM,SEA,OREGON,MARION,OR,AURORA STATE,PU,PU,45,14,49.655,N,45.24712638,122,46,12.169,W,-122.77004694,E,199.6,S,15,E,2020,,SEATTLE,1,NW,144,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,UAO,Y,1943/12,O,,,,NGY,NOT ANALYZED,N,N,N,Y,S,S,2024/09/12,,"100LL,A",MAJOR,MAJOR,NONE,HIGH,SEE RMK,SS-SR,ATCT,Y,WG,N,,3RD PARTY SURVEY,2022/08/20,3RD PARTY SURVEY,2022/08/20,,,,Y,"AMB,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KUAO,Y,,,-13666699.11,5660510.7422
12812,2025/11/27,19358.,A,OR,BKE,BAKER CITY,US,ANM,SEA,OREGON,BAKER,OR,BAKER CITY MUNI,PU,PU,44,50,14.445,N,44.83734583,117,48,32.903,W,-117.80913972,E,3373.2,S,16,E,2005,,SEATTLE,3,N,398,ZLC,ZCU,SALT LAKE CITY,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,BKE,Y,1938/01,O,,,,NGPY3,NOT ANALYZED,N,N,N,Y,S,S,2025/09/24,1982/06/21,"100LL,A",MINOR,MAJOR,HIGH/LOW,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2022/09/30,3RD PARTY SURVEY,2022/09/30,,,Y,Y,"CHTR,INSTR,RNTL,SALES",Y-L,KBKE,Y,,,-13114453.4444,5595951.1598
12815,2025/11/27,19362.1,A,OR,S05,BANDON,US,ANM,SEA,OREGON,COOS,OR,BANDON STATE,PU,PU,43,5,11.3,N,43.08647222,124,24,28.3,W,-124.40786111,E,122.1,S,18,E,1985,,KLAMATH FALLS,2,SE,132,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1958/01,O,,,,NGY,NOT ANALYZED,N,N,N,N,S,S,2024/02/16,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2006/01/31,3RD PARTY SURVEY,2006/01/31,,,,Y,"INSTR,RNTL,SALES",Y-L,,N,,,-13849019.7494,5325143.0762
12821,2025/11/27,19365.,A,OR,2S2,BEAVER MARSH,US,ANM,SEA,OREGON,KLAMATH,OR,BEAVER MARSH,PR,PU,43,7,39.1,N,43.12752777,121,48,31.4,W,-121.80872222,E,4638,E,18,E,1985,,KLAMATH FALLS,1,SW,46,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1944/12,O,,,,2,NOT ANALYZED,N,N,N,,S,S,2023/08/09,,,NONE,NONE,NONE,NONE,SS-SR,SS-SR,NON-ATCT,N,WG,N,,FAA-EST,2010/10/08,,,,,,,,Y,,N,,,-13559684.9317,5331403.0624
12825,2025/11/27,19371.,A,OR,BDN,BEND,US,ANM,SEA,OREGON,DESCHUTES,OR,BEND MUNI,PU,PU,44,5,40.419,N,44.09456083,121,12,0.796,W,-121.20022111,E,3459.4,S,14,E,2025,,KLAMATH FALLS,5,NE,415,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1942/06,O,,,,NGSY,NOT ANALYZED,N,N,N,Y,S,S,2023/01/11,,"100LL,A",MAJOR,MAJOR,HIGH/LOW,HIGH,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2018/08/05,3RD PARTY SURVEY,2018/08/05,,,Y,Y,"AVNCS,CHTR,GLD,INSTR,RNTL,SALES,TOW",Y-L,KBDN,N,,,-13491946.898,5480087.3698
12835,2025/11/27,19374.,A,OR,M50,BOARDMAN,US,ANM,SEA,OREGON,MORROW,OR,BOARDMAN,PU,PU,45,48,53.37,N,45.814825,119,49,13.802,W,-119.82050055,E,395.5,S,19,E,1985,,SEATTLE,4,SW,2700,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1943/12,O,,,,NGY,NO OBJECTION,,,N,N,S,S,2025/07/22,1988/01/14,,NONE,NONE,,,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,NGS,1993/02/23,NGS,1993/02/23,,,,Y,,Y-L,,N,,,-13338357.1078,5750724.2911
12840,2025/11/27,19374.51,A,OR,BOK,BROOKINGS,US,ANM,SEA,OREGON,CURRY,OR,BROOKINGS,PU,PU,42,4,26.2,N,42.07394444,124,17,23.2,W,-124.28977777,E,461.9,S,14,E,2025,,KLAMATH FALLS,1,NE,90,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,BOK,Y,,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2023/01/19,1981/06/24,"100LL,A",NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2017/11/16,3RD PARTY SURVEY,2017/11/16,,,,Y,"INSTR,RNTL",Y,KBOK,N,,,-13835874.7722,5172062.4063
12847,2025/11/27,19377.,A,OR,BNO,BURNS,US,ANM,SEA,OREGON,HARNEY,OR,BURNS MUNI,PU,PU,43,35,30.86,N,43.59190555,118,57,19.574,W,-118.95543722,E,4148.2,S,18,E,1980,,KLAMATH FALLS,5,E,825,ZLC,ZCU,SALT LAKE CITY,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,BNO,Y,1943/06,O,,,,NGY3,NOT ANALYZED,N,N,N,Y,S,S,2024/09/20,,"100LL,A",NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2021/10/08,3RD PARTY SURVEY,2021/10/08,,,Y,Y,,Y-L,KBNO,Y,,,-13242058.6984,5402504.2987
12854,2025/11/27,19380.,A,OR,CZK,CASCADE LOCKS,US,ANM,SEA,OREGON,HOOD RIVER,OR,CASCADE LOCKS STATE,PU,PU,45,40,37,N,45.67694444,121,52,44,W,-121.87888888,E,151,S,19,E,1985,,SEATTLE,1,NE,37,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,CZK,Y,1949/12,O,,,,1,NOT ANALYZED,N,N,N,N,S,S,2023/01/05,,,NONE,NONE,NONE,NONE,,,NON-ATCT,Y,,N,,,,,,,,,Y,,Y,KCZK,N,,,-13567495.8486,5728729.6171
12855,2025/11/27,19381.,A,OR,3S4,CAVE JUNCTION,US,ANM,SEA,OREGON,JOSEPHINE,OR,ILLINOIS VALLEY,PU,PU,42,6,12.96,N,42.1036,123,40,56.7,W,-123.68241666,E,1394,E,18,E,1985,,KLAMATH FALLS,4,SW,175,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1945/09,O,,,,NGY,NOT ANALYZED,N,N,N,Y,S,S,2024/09/10,1981/07/10,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,ADO,2006/10/31,ADO,2006/10/31,,,,Y,INSTR,Y-L,,N,,,-13768263.6427,5176510.8767
12858,2025/11/27,19403.,A,OR,2S7,CHILOQUIN,US,ANM,SEA,OREGON,KLAMATH,OR,CHILOQUIN STATE,PU,PU,42,34,45.5464,N,42.57931844,121,52,44.451,W,-121.87901416,E,4221,E,18,E,1985,,KLAMATH FALLS,1,W,115,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1939/01,O,,,,NGY,NOT ANALYZED,N,N,N,N,S,S,2025/09/03,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,ADO,2012/11/05,ADO,2012/11/05,,,,Y,,Y,,N,,,-13567509.7947,5248157.4648
12859,2025/11/27,19403.3,A,OR,62S,CHRISTMAS VALLEY,US,ANM,SEA,OREGON,LAKE,OR,CHRISTMAS VALLEY,PU,PU,43,14,10.5,N,43.23625,120,39,52.9,W,-120.66469444,E,4320.1,S,14,E,2025,,KLAMATH FALLS,1,SE,80,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1964/10,O,,,,NGY,NO OBJECTION,N,N,,,S,S,2025/09/08,1980/06/25,,,,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2015/05/24,3RD PARTY SURVEY,2015/05/24,,,,Y,,Y,,N,,,-13432332.3418,5348000.9199
12861,2025/11/27,19403.5,A,OR,3S6,CLEARWATER,US,ANM,SEA,OREGON,DOUGLAS,OR,TOKETEE STATE,PU,PU,43,13,24.4,N,43.22344444,122,25,16.2,W,-122.42116666,E,3361,E,18,E,1985,,KLAMATH FALLS,2,S,72,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,,O,,,,,NO OBJECTION,,,,,S,S,2025/09/26,1980/06/27,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,FAA-EST,2010/12/08,,,,,,,,Y,,N,,,-13627861.9349,5346044.4484
12865,2025/11/27,19405.4,A,OR,3S9,CONDON,US,ANM,SEA,OREGON,GILLIAM,OR,CONDON STATE PAULING FLD,PU,PU,45,14,47.64,N,45.24656666,120,9,59.22,W,-120.16645,E,2911,S,19,E,1985,,SEATTLE,1,NE,103,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1947/05,O,,,,NGY,NOT ANALYZED,N,N,N,N,S,S,2025/07/21,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2003/11/01,3RD PARTY SURVEY,2003/11/01,,,,Y,AGRI,Y-L,,N,,,-13376868.0244,5660422.2436
12869,2025/11/27,19406.5,A,OR,4S4,CORNELIUS,US,ANM,SEA,OREGON,WASHINGTON,OR,SKYPORT,PR,PU,45,34,57.412,N,45.58261444,123,3,10.386,W,-123.052885,E,174,E,20,E,1985,,SEATTLE,3,N,8,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,,O,,,,,CONDL,,,N,N,S,S,2024/08/21,,,,,NONE,NONE,,,NON-ATCT,Y,,N,,,,,,,,,Y,,Y,,N,,,-13698184.4988,5713713.3253
12870,2025/11/27,19407.,A,OR,CVO,CORVALLIS,US,ANM,SEA,OREGON,BENTON,OR,CORVALLIS MUNI,PU,PU,44,29,48.753,N,44.49687583,123,17,22.046,W,-123.28945722,E,249.9,S,15,E,2020,800,KLAMATH FALLS,4,SW,1490,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,CVO,Y,1943/12,O,,,,NGPRY3,NOT ANALYZED,N,N,N,Y,F,S,2025/08/19,,"100LL,A",MAJOR,MAJOR,HIGH,HIGH/LOW,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2019/10/14,3RD PARTY SURVEY,2019/10/14,,,Y,Y,"AFRT,AMB,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KCVO,N,,,-13724519.5979,5542659.6168
12880,2025/11/27,19411.1,A,OR,61S,COTTAGE GROVE,US,ANM,SEA,OREGON,LANE,OR,COTTAGE GROVE STATE,PU,PU,43,48,14.6539,N,43.80407052,123,1,55.6182,W,-123.03211616,E,644.7,S,19,E,1985,,KLAMATH FALLS,1,E,69,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2023/07/06,,100LL,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2018/08/16,3RD PARTY SURVEY,2018/08/16,,,,Y,,Y-L,,N,,,-13695872.5222,5435171.5398
12885,2025/11/27,19413.,A,OR,5S2,CRESCENT LAKE,US,ANM,SEA,OREGON,KLAMATH,OR,CRESCENT LAKE STATE,PU,PU,43,31,58.0441,N,43.53279002,121,57,0.9321,W,-121.95025891,E,4819.7,E,18,E,1985,,KLAMATH FALLS,2,NE,45,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,,O,,,,,NO OBJECTION,,,,,S,S,2024/08/05,,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,OWNER,2020/11/04,OWNER,2020/11/04,,,,Y,,Y,,N,,,-13575440.724,5393422.7565
12888,2025/11/27,19414.1,A,OR,77S,CRESWELL,US,ANM,SEA,OREGON,LANE,OR,HOBBY FLD,PU,PU,43,55,50.7,N,43.93075,123,0,24,W,-123.00666666,E,541.2,S,15,E,2020,865,KLAMATH FALLS,1,NE,96,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2023/07/19,1981/08/05,"100LL,A",MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2014/02/20,3RD PARTY SURVEY,2014/02/20,,,,Y,"INSTR,PAJA,RNTL",Y-L,,N,,,-13693039.4968,5454731.8329
12890,2025/11/27,19415.2,A,OR,5S5,CULVER,US,ANM,SEA,OREGON,JEFFERSON,OR,LAKE BILLY CHINOOK,PR,PU,44,31,9.425,N,44.51928472,121,19,14.161,W,-121.32060027,E,2695,E,19,E,1985,,SEATTLE,6,W,29,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1969/11,O,,,,,NO OBJECTION,N,N,,,S,S,2025/09/10,,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,,,,,,,,Y,,Y,,N,,,-13505347.4448,5546157.5355
12905,2025/11/27,19430.1,A,OR,8S4,ENTERPRISE,US,ANM,SEA,OREGON,WALLOWA,OR,ENTERPRISE MUNI,PU,PU,45,25,29.4,N,45.42483333,117,15,53.1,W,-117.26475,E,3957,E,18,E,1985,,SEATTLE,0,E,10,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1961/01,O,,,,,NO OBJECTION,N,N,N,N,S,S,2024/06/26,1981/06/29,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,FAA-EST,2013/02/14,ADO,2013/02/14,,,,Y,"CHTR,INSTR",Y-L,,N,,,-13053852.258,5688652.6041
12907,2025/11/27,19430.14,A,OR,68D,ENTERPRISE,US,ANM,SEA,OREGON,WALLOWA,OR,REDS HORSE RANCH USFS,PU,PU,45,20,40.415,N,45.34455972,117,37,35.34,W,-117.62648333,E,3613,E,18,E,1985,,SEATTLE,17,SW,,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,N,1947/11,O,,,,,OBJECTIONABLE,,,N,N,2,N,,2020/07/16,,NONE,NONE,,,,,NON-ATCT,N,,N,,,,,,,,,,,Y,,N,,,-13094120.2281,5675929.4518
12909,2025/11/27,19430.16,A,OR,O62,ENTERPRISE,US,ANM,SEA,OREGON,WALLOWA,OR,B & H USFS,PU,PU,45,43,26.82,N,45.72411666,117,4,38.55,W,-117.077375,E,4007,E,,,,,SEATTLE,20,NE,,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,,2020/03,O,,,,,NO OBJECTION,,,,,,S,2024/08/15,,,,,,,,,NON-ATCT,,,,,OWNER,2020/03/30,OWNER,2020/03/30,,,,,,Y,,N,,,-13032993.7684,5736248.407
12914,2025/11/27,19434.,A,OR,EUG,EUGENE,US,ANM,SEA,OREGON,LANE,OR,MAHLON SWEET FLD,PU,PU,44,7,28.5,N,44.12458333,123,12,43.1,W,-123.21197222,E,373.7,S,15,E,2020,800,KLAMATH FALLS,7,NW,2600,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,EUG,Y,1943/02,O,I B,S,1973/05,NGY3,NO OBJECTION,N,N,N,Y,F,F,2024/07/17,,"100LL,A",MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,ATCT-TRACON,Y,WG,N,,3RD PARTY SURVEY,2016/07/19,3RD PARTY SURVEY,2016/07/19,,,,Y,"AFRT,AGRI,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KEUG,N,,,-13715894.0072,5484742.0256
12920,2025/11/27,19443.,A,OR,6S2,FLORENCE,US,ANM,SEA,OREGON,LANE,OR,FLORENCE MUNI,PU,PU,43,58,58.146,N,43.98281833,124,6,40.922,W,-124.11136722,E,50.8,S,15,E,2025,,KLAMATH FALLS,1,N,167,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1947/04,O,,,,NGY,CONDL,N,N,N,Y,S,S,2023/07/21,,"100LL,A",,,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2019/01/17,3RD PARTY SURVEY,2019/01/17,,,,Y,,Y,,N,,,-13816014.2006,5462783.6652
12921,2025/11/27,19443.01,C,OR,1O0,FLORENCE,US,ANM,SEA,OREGON,LANE,OR,LAKE WOAHINK,PR,PU,43,54,15,N,43.90416666,124,6,53,W,-124.11472222,E,39,E,19,E,1985,,KLAMATH FALLS,4,S,66,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1983/01,O,,,,,NO OBJECTION,,,,,S,S,2023/09/30,1982/10/27,,,,,,,,NON-ATCT,N,,N,,,,,,,N,,Y,,,,N,,,-13816387.6775,5450623.7107
12927,2025/11/27,19447.4,A,OR,6S4,GATES,US,ANM,SEA,OREGON,LINN,OR,DAVIS,PR,PU,44,44,45.2,N,44.74588888,122,25,17,W,-122.42138888,E,1028,E,19,E,1985,,SEATTLE,1,S,10,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1949/04,O,,,,,NOT ANALYZED,,,N,N,S,S,2024/05/23,1982/07/07,,,,NONE,NONE,,,NON-ATCT,N,,N,,FAA-EST,2011/12/08,,,,,,Y,,N,,N,,,-13627886.6723,5581605.2109
12930,2025/11/27,19449.4,A,OR,S45,GLENEDEN BEACH,US,ANM,SEA,OREGON,LINCOLN,OR,SILETZ BAY STATE,PU,PU,44,52,36.4,N,44.87677777,124,1,42.8,W,-124.02855555,E,69.2,S,19,E,1985,,SEATTLE,1,SE,98,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1971/11,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2023/09/21,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2009/08/09,3RD PARTY SURVEY,2009/08/09,,,,Y,,Y-L,,N,,,-13806795.6477,5602143.4831
12933,2025/11/27,19453.,A,OR,4S1,GOLD BEACH,US,ANM,SEA,OREGON,CURRY,OR,GOLD BEACH MUNI,PU,PU,42,24,55.3,N,42.41536111,124,25,29.7,W,-124.42491666,E,20.5,S,14,E,2025,,KLAMATH FALLS,0,W,48,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1947/04,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2025/01/08,1981/07/01,100LL,MINOR,MINOR,,,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2015/07/28,3RD PARTY SURVEY,2015/07/28,,,,Y,,Y-L,,N,,,-13850918.3646,5223403.026
12935,2025/11/27,19457.1,A,OR,3S8,GRANTS PASS,US,ANM,SEA,OREGON,JOSEPHINE,OR,GRANTS PASS,PU,PU,42,30,36.435,N,42.51012083,123,23,16.764,W,-123.38799,E,1130.1,S,17,E,1995,,KLAMATH FALLS,5,NW,400,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1959/01,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2024/09/10,,"100LL,A",MAJOR,MAJOR,,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2020/05/14,3RD PARTY SURVEY,2020/05/14,,,,Y,"AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,,N,,,-13735488.2168,5237702.0241
12946,2025/11/27,19465.,A,OR,HRI,HERMISTON,US,ANM,SEA,OREGON,UMATILLA,OR,HERMISTON MUNI,PU,PU,45,49,41.6,N,45.82822222,119,15,33,W,-119.25916666,E,644.4,S,14,E,2020,800,SEATTLE,2,SE,267,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,HRI,Y,1946/06,O,,,,NGY,NOT ANALYZED,N,N,N,Y,S,S,2023/06/28,,"100LL,A+",NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2017/07/31,3RD PARTY SURVEY,2017/07/31,,,,Y,"AGRI,CHTR,INSTR",Y-L,KHRI,N,,,-13275869.705,5752864.3124
